Course Name, Enrollment Term 
ENG2234, 33
ENG3311, 33
FCS3321, 33
JRN1000, 33
UCOR3000, 33
MUS2111, 33
MUS4217, 33
MUS4217, 33
LAT4920, 33
SPN1103, 33
SPN2103, 33
MUS2261, 33
PHY4520, 33
POL4899, 33
PSY4105, 33
THEO3640, 33
TRE2421, 33
CHM1213, 33
CHM2213, 33
CHM3410, 33
ART3315, 33
BIO1101, 33
HIS3790, 33
EDU6133, 33
ECN2102, 33
BUS6164, 33
EDU6133, 33
EDRD6531, 33
EDU4530, 33
EDU6989, 33
MUS4219, 33
FCS3365, 33
FCS3830, 33
FCS4310, 33
EDAD7200, 33
UCOR3000, 33
HHP1105, 33
HHP1120, 33
HHP1145, 33
HHP1180, 33
HHP1301, 33
MFT6220, 33
BIO2103, 33
BUS4275, 33
BUS6120, 33
SOC4702, 33
EDU7973, 33
EDCO6674, 33
PHY3313, 33
FCS4840, 33
ACCT2362, 33
BUS4644, 33
COM3001, 33
HHP2128, 33
HHP3555, 33
HHP3580, 33
HHP3590, 33
HHP4575, 33
HHP4899, 33
HHP4940, 33
WRI1100, 33
WRI1100, 33
WRI1100, 33
WRI1100, 33
WRI1100, 33
WRI1100, 33
WRI1100, 33
WRI1100, 33
WRI1100, 33
ART3101, 33
ART3700, 33
CPY7149, 33
CSC3150, 33
ENG1220, 33
MAT1300, 33
MUS1050, 33
MUS1251, 33
NUR6730, 33
PSY4899, 33
EDCO6902, 30
UFDN2000, 33
UFDN2000, 33
MUS4224, 33
BUS6266, 33
MAT1521, 33
CSC2431, 33
UCOR3000, 33
USCH1112, 33
NUR3956, 33
NUR3957, 33
BUS3828, 33
MFT6810, 33
MAT2700, 33
JRN4121, 33
MAT3333, 33
MAT3730, 33
MAT4402, 33
MUS1200, 33
NUR6301, 33
PHI1004, 33
PHI2500, 33
POL3677, 33
POL4911, 33
PSY4485, 33
PSY4488, 33
PSY4910, 33
SOC4252, 33
THEO3110, 33
THEO3722, 33
THEO3735, 33
THEO4401, 33
THEO4620, 33
THEO6240, 33
THEO6510, 33
THEO6720, 33
TRE3733, 33
URB4899, 33
RUS3300, 33
FRE4460, 33
SPN3120, 33
SPN4899, 33
ART3113, 33
BIO1101, 33
BIO3310, 33
BUS6202, 33
TESL6650, 33
COM1101, 33
MFT6935, 33
PHI3633, 33
MUS3609, 33
FCS2110, 33
MFT6620, 33
MFT6710, 33
CPY7033, 33
CPY7300, 33
UCOR2000, 33
UFDN3100, 33
GS3001, 33
BUS3614, 33
THEO4899, 33
COM4265, 33
COM4899, 33
BUS4899, 33
GS2001, 33
EDAD6581, 33
MUS4899, 33
BUS6280, 33
POL3780, 33
HHP1150, 33
HHP3575, 33
HHP2617, 33
BIO3453, 33
PSY2360, 33
PSY3410, 33
PSY3588, 33
UCOR3000, 33
URB3200, 33
WRI1100, 33
EDU6133, 33
EDU6139, 33
BUS4899, 33
SOC4899, 33
EDRD2000, 33
EDU2300, 33
CHM1212, 33
CHM2960, 33
BUS3700, 33
ENG3205, 33
ACCT3328, 33
ART4969, 33
FCS4931, 33
ACCT3353, 33
ART3203, 33
BUS4625, 33
CHM4542, 33
CSC3011, 33
EDAD7581, 33
EE2726, 33
ENG3351, 33
ENG3384, 33
ENG4317, 33
ENG4445, 33
ENG4823, 33
FLM3781, 33
GDEV3050, 33
HIS3872, 33
JRN3355, 33
UFDN3100, 33
ACCT4899, 33
ECN4899, 33
PHY1135, 33
ART4899, 33
CHM1110, 33
CHM3228, 33
CHM3373, 33
UFDN3100, 33
UCOR3000, 33
PHI1001, 33
SPN1103, 33
SPN3110, 33
THEO3710, 33
THEO6070, 33
UFDN1000, 33
UFDN1000, 33
UFDN1000, 33
UFDN1000, 33
FCS3720, 33
FRE2103, 33
UFDN3001, 33
MAT2720, 33
FCS3340, 33
FCS4367, 33
BIO2102, 33
ORG6001, 33
EDSP4899, 33
EDSP4653, 33
ART1180, 33
ART1205, 33
ART3605, 33
NUR4859, 33
ART4898, 33
USCH1114, 33
NUR6912, 33
ENG2215, 33
BIO3350, 33
BUS3950, 33
ART1102, 33
BIO4352, 33
MAT1235, 33
CSC3221, 33
SOC3370, 33
PSY1200, 33
CHM3462, 33
FCS3280, 33
BIO3899, 33
EDCO6676, 33
EDRD6529, 33
CPY7280, 33
FCS3825, 33
POL3320, 33
MAT2561, 33
MAT3562, 33
THEO6080, 33
THEO6090, 33
PHI3651, 33
THEO6940, 33
TRE3800, 33
USCH4910, 33
TESL6581, 33
FCS4846, 33
FCS4744, 33
FCS2385, 33
MAT0144, 33
MAT0145, 33
ART3200, 33
ART4209, 33
BUS6271, 33
THEO6930, 33
EDU7930, 33
MUS1600, 33
EDCO6672, 33
EDRD3516, 33
COM2323, 33
ART1102, 33
CPY7101, 33
CPY7200, 33
FCS2375, 33
EGR3400, 33
EGR3502, 33
UCOR2000, 33
MUS4802, 33
THEO2720, 33
NUR2002, 33
UFDN3100, 33
SOC1110, 33
MFT6655, 33
UFDN3100, 33
BIO3898, 33
ENG3301, 33
ART3201, 33
CHM1360, 33
CHM3422, 33
ENG3150, 33
BUS6939, 33
BIO2979, 33
BIO4978, 33
BIO4979, 33
LIN2100, 33
MUS4219, 33
FCS1050, 33
GS2500, 33
BUS2000, 33
MAT2360, 33
MAT2360, 33
CSC1230, 33
ENG3334, 33
BIO3320, 33
BIO3320L, 33
BIO3615, 33
CHM1360, 33
FCS1840, 33
FCS4370, 33
LIN2100, 33
ART3204, 33
COM1321, 33
BIO1101, 33
BIO4840, 33
FCS3340, 33
BIO3434, 33
EDRD6980, 33
MUS4217, 33
ART2603, 33
THEO2721, 33
THEO4730, 33
EDU1200, 33
BIO2571, 33
NUR6899, 33
EGR1503, 33
EDU6150, 33
EDRD6530, 33
EDU6133, 33
FCS2890, 33
UCOR2000, 33
PSY2422, 33
PSY3438, 33
PSY4101, 33
PSY4470, 33
POL1110, 33
CHN1103, 33
CHN2103, 33
MUS2605, 33
MAT1221, 33
CSC2430, 33
PSY1180, 33
PSY4940, 33
ACCT2361, 33
BUS2414, 33
BUS3250, 33
BUS3620, 33
BUS4543, 33
EDSP4652, 33
BUS6299, 33
BIO4363, 33
CPE4760, 33
EDU6990, 33
COM4604, 33
HIS2800, 33
NUR6213, 33
EDU6526, 33
EE3730, 33
NUR6212, 33
HIS3406, 33
GRK1103, 33
EDU6173, 33
NUR6940, 33
EDU6139, 33
HHP1167, 33
PSY2360, 33
BUS4661, 33
EDU6139, 33
CPE3350, 33
EDU6139, 33
EDSP6653, 33
ORG6230, 33
EDSP6658, 33
MUS, 33
BUS6170, 33
ASIA3785, 33
COM4180, 33
EE3028, 33
ART2722, 33
EDRD6530, 33
EGR3211, 33
LIN4430, 33
GS2000, 33
CPE3280, 33
ASIA4765, 33
BIO3351, 33
MUS2310, 33
ORG6101, 33
ART2422, 33
MUS2350, 33
MUS2305, 33
CPE4152, 33
ORG6912, 33
ORG6105, 33
TESL6940, 33
EGR2200, 33
BUS3250, 33
EDU4899, 33
MUS2217, 33
BUS4690, 33
BUS4942, 33
ECN2101, 33
EDAD6585, 33
FCS4899, 33
FRE1103, 33
MUS1260, 33
MUS2114, 33
MUS2202, 33
MUS2217, 33
MUS2217, 33
MUS2219, 33
MUS2224, 33
SPN1103, 33
SPN1103, 33
EDCO6675, 33
EDSP6644, 33
EDTC6432, 33
UFDN2000, 33
MUS1111, 33
MUS1114, 33
MUS1260, 33
MUS2201, 33
MUS2219, 33
PHY1123, 33
CHM3373L, 33
EDSE5081, 30
MIS, 1
STATS, 1
ECON, 1
MKTG, 1
OPER, 1
FIN, 1
FIN, 1
LAW, 1
CPY7010, 30
edTPA, 1
UFDN3001, 30
THEO3780, 30
EDU6528, 30
EDU6979, 31
EDU6130, 30
EE3315, 30
EDU6120, 30
EDU6975, 31
NUR6720, 30
EE1210, 30
NUR4900, 30
NUR6110, 30
MFT6402, 33
MFT6110, 31
Individual, 1
Individual, 1
BIO2129, 30
FCS3240, 33
BIO2129, 30
CHM1310, 30
BIO2129, 1
John, 1
THEO6952, 31
EDTC4236, 30
BUS4899, 30
MUS2217, 31
MUS2217, 33
FCS3875, 30
PPHS1800, 30
ORG7900, 30
EDU6160, 30
MUS2201, 30
CEU3757, 26
MUS4654, 31
EDCT5608, 26
EDSE5653, 26
THEO6513, 30
COM1101, 33
CEU2901, 26
ISM6331, 31
EDU6980, 31
DRAFT, 1
EGR4970, 30
FCS4730, 33
MUS2220, 30
Preventing, 1
SHS, 1
PHY2568, 31
ACCT4950, 31
WRI1100, 33
CSC3220, 31
CSC3220, 31
BUS3950, 31
BUS3950, 31
WRI1100, 33
ECN2102, 31
SHS, 1
THEO3780, 31
MUS2202, 30
EDTC4236, 33
MUS2219, 30
MUS2219, 30
MUS2219, 30
MUS2217, 30
MUS2217, 30
FCS3730, 31
FCS3740, 33
CPE3760, 31
MUS2219, 31
MUS2219, 31
MUS2219, 31
MUS2219, 31
MUS2201, 31
MUS2202, 31
MUS2215, 31
MUS2224, 31
MUS2217, 31
MUS2217, 31
CHM1211L, 31
CEU2901, 26
LAT4920, 31
MUS2210, 30
EDRD3517, 31
HIS4525, 31
EDCO6951, 31
EDCO6951, 31
Dr, 1
EDU7976, 31
EDLR5043, 26
EDSC3359, 31
EDU6085, 31
WRI1100, 31
D, 1
EDMA6432, 26
FCS1840, 31
LCL4900, 31
VFGE, 1
NUR4900, 31
HHP4899, 31
EDCO6951, 33
EDCO, 31
CHM1310L, 31
CHM1360L, 31
CFG, 1
CFG, 31
CFG, 31
CFG, 31
CFG, 31
CFG, 31
CFG, 31
CFG, 31
CFG, 31
CFG, 31
CFG, 31
CFG, 31
CFG, 31
MUS2930, 31
EDU6526, 31
CEU3849, 26
EDBA5212, 26
EDAD6586, 31
EGR4410, 31
EDSP6642, 31
BIO3615, 31
BIO2130, 31
BIO2130, 31
CHM1212, 31
NUR6211, 31
EDSP6648, 34
BIO2129L, 34
BUS6900, 34
FCS4940, 34
POL3677, 34
PSY3438, 34
THEO6980, 34
NUR6215, 34
BUS6250, 34
EDSP6652, 34
BUS6280, 34
URB4940, 34
BUS6171, 34
ORG7940, 34
NUR6900, 34
CPY7110, 34
UFDN3100, 34
BUS2910, 34
BUS3541, 34
BUS4690, 34
BUS4942, 34
ECN2101, 34
POL3780, 34
BUS2000, 34
BUS2000, 34
BUS4690, 34
CPY7240, 34
CPY7330, 34
EDCO6130, 34
EDCO6680, 34
EDRD6506, 34
EDRD6508, 34
UCOR3000, 34
COM3001, 34
BIO2129, 34
BIO2130, 34
FCS3870, 34
FCS3875, 34
PSY1180, 34
PSY3360, 34
EDSP6657, 34
EDU6085, 34
EDU6120, 34
EDU6120, 34
EDU6130, 34
EDU6132, 34
EDU6150, 34
EDU6526, 34
EDU6975, 34
EDU6976, 34
EDU6978, 34
EDU7110, 34
EDU7976, 34
EDU7974, 34
MFT6310, 34
MFT6340, 34
MFT6401, 34
MFT6641, 34
MFT6642, 34
BIO4256, 34
BUS6260, 34
ECN2102, 34
POL4899, 34
EDU6918, 34
EDU6918, 34
EDSP6657, 34
EDU6085, 34
EDAD6580, 34
EDAD6585, 34
EDAD6586, 34
EDAD6589, 34
THEO6240, 34
THEO6740, 34
NUR6910, 34
FCS2820, 34
FCS3890, 34
COM3780, 34
BUS1700, 34
BIO1103, 34
MUS3501, 34
BUS6280, 34
EDU6363, 34
ORG6000, 34
EDU6918, 34
UFDN2000, 34
BUS3541, 34
EDTC6431, 34
PSY2360, 34
EDU6120, 34
EDU6526, 34
EDCO6679, 34
EDSP6644, 34
EDU6613, 34
CSC4941, 31
NUR4012, 31
BUS2500, 31
BioCORE, 1
PHI2001, 31
MUS1600, 31
Chinese, 1
SOC3371, 31
SOC3372, 31
EDTC6433, 31
BUS6390, 31
FRE4950, 31
MA, 1
CHN4900, 31
ART4900, 31
EGR4950, 33
Advising, 1
DNP, 1
EE4900, 31
COM1101, 34
CPY7020, 34
ISM6358, 34
NUR6103, 34
NUR6214, 34
NUR7310, 34
PSY3588, 34
PSY3800, 34
THEO6745, 34
CHM2213L, 33
CHM1213, 33
THEO6952, 33
ACCT4950, 33
THEO3780, 33
PHY4340, 33
BUS4661, 33
EDU, 1
CAT, 1
EDSE5653, 32
EDSE5081, 32
WEST, 1
EDCT5384, 32
CEU3727, 32
EDU6139, 33
PHI4897, 33
CPE, 1
CEU3803, 32
EDSE5127, 32
CEU3141, 32
WRI2930, 33
BUS1700, 33
ART2602, 34
ART2603, 34
ART3612, 34
ART3613, 34
EDU7300, 33
GDEV4900, 33
HIS4921, 33
ELT5530, 26
ELT5532, 26
ELT5542, 26
ELT5546, 26
LIN6365, 33
ART3700, 35
MUS2570, 35
ART4205, 35
FCS3340, 35
FCS3875, 35
MUS4226, 35
TRE2350, 35
EDU7115, 35
EDU7120, 35
EDU7300, 35
HSC3035, 35
COM1101, 35
NUR6710, 35
UFDN3001, 35
COM1101, 35
EDTC6433, 35
ART3507, 35
FCS2365, 35
FCS2820, 35
MFT6300, 35
MFT6933, 35
MFT6937, 35
MUS1251, 35
SPN3101, 35
ACCT3327, 35
BUS3828, 35
COM4265, 35
JRN3930, 35
BUS3541, 35
MFT6200, 35
PSY4940, 35
BUS6266, 35
MFT6210, 35
MFT6610, 35
MFT6811, 35
BUS3614, 35
BUS4644, 35
ART3546, 35
MFT6630, 35
PHI1001, 35
MUS4224, 35
BUS4274, 35
NUR3952, 35
NUR3953, 35
MAT3749, 35
JRN2801, 35
FCS2702, 35
MFT6100, 35
UCOR3000, 35
UCOR3000, 35
UFDN1000, 35
MUS4217, 35
ENG2215, 35
EDSP3107, 35
USCH1000, 35
SOC3751, 35
PHI1004, 35
UCOR2000, 35
UCOR2000, 35
UCOR2000, 35
MUS1260, 35
UFDN1000, 35
UFDN1000, 35
EDRD6507, 35
CPY7310, 35
FCS4710, 35
UFDN3100, 35
BIO4413, 35
GS2001, 35
MUS1260, 35
EDU6120, 35
TRE3710, 35
ENG2225, 35
ACCT2361, 35
EGR4910, 35
MAT4899, 35
BUS6220, 35
PSY4899, 35
UFDN2000, 35
EDRD2000, 35
EDRD3200, 35
EDU2300, 35
MUS4217, 35
BUS3620, 35
BUS4899, 35
EDSP6651, 35
GRK4920, 35
JRN3355, 35
ORG6100, 35
ORG6600, 35
ORG7100, 35
CHM3225, 35
CHM3371, 35
NUR4000, 35
NUR4002, 35
NUR4010, 35
NUR4012, 35
UCOR2000, 35
ART1102, 35
MUS1600, 35
FCS3843, 35
PHI3601, 35
PPHS1800, 35
PSY2470, 35
EDU6362, 35
FCS3840, 35
BUS3680, 35
BUS6260, 35
THEO2620, 35
FCS3710, 35
ART1205, 35
ART2602, 35
UCOR2000, 35
ISM6231, 35
BUS3950, 35
UCOR2000, 35
NUR4971, 35
BIO1859, 35
ART3608, 35
MAT1234, 35
FCS1050, 35
FCS3240, 35
FCS4340, 35
FCS4899, 35
BUS3950, 35
MUS2560, 35
ECN2102, 35
EDCO6677, 35
COM1321, 35
EGR2891, 35
EGR3611, 35
MAT1236, 35
MAT1560, 35
THEO6010, 35
THEO6020, 35
THEO6030, 35
EDSP4646, 35
EDSP6644, 35
EDRD6529, 35
THEO6940, 35
SOC1110, 35
UCOR3000, 35
PHY2321, 35
FCS3714, 35
MAT0144, 35
MAT0145, 35
MAT3562, 35
THEO2730, 35
ART4210, 35
THEO6930, 35
FCS3875, 35
UFDN3001, 35
SPN1101, 35
EDRD3530, 35
EDRD3516, 35
ART2205, 35
ART3202, 35
BUS6201, 35
CPY7000, 35
FCS4510, 35
UFDN2000, 35
CHM1211, 35
EDCO6681, 35
BIO3899, 35
MFT6652, 35
MAT2401, 35
TRE2340, 35
LIN2100, 35
FCS3352, 35
BUS6110, 35
BUS2414, 35
UFDN3100, 35
ENG3301, 35
ENG2251, 35
MUS1254, 35
CHM1310, 35
CHM3423, 35
BIO4978, 35
BIO4979, 35
EDU7930, 35
PHI2222, 35
BUS1700, 35
CSC4898, 35
EDU4400, 35
BIO4415, 35
FCS2375, 35
POL1120, 35
MUS2201, 35
MUS4202, 35
JRN2101, 35
JRN4941, 35
COM3001, 35
FRE2101, 35
SPN2101, 35
EDU4530, 35
EDCO6600, 35
BUS3700, 35
BIO3310, 35
BIO3325, 35
MAT1110, 35
CSC1230, 35
EE2726, 35
PHY1121, 35
PSY1180, 35
ACCT2361, 35
ACCT2362, 35
ACCT3351, 35
EDCO6670, 35
EDCO6940, 35
EDRD6641, 35
EDSP4651, 35
BUS6130, 35
ART1102, 35
MUS1250, 35
EDU6130, 35
EDU6130, 35
EDU6134, 35
EDU6134, 35
EGR3500, 35
EDU6130, 35
FCS3823, 35
FCS3890, 35
BUS3250, 35
PSY3360, 35
PSY3588, 35
MUS2570, 35
MUS1260, 35
NUR4391, 35
BIO3615, 35
BUS3541, 35
ECN2101, 35
EDTC6100, 35
EDTC6101, 35
SOC1110, 35
HIS3600, 35
SPN1101, 35
CHM1310, 35
BIO2101L, 35
BIO2101L, 35
ART1105, 35
ART1106, 35
ART1107, 35
ART3502, 35
ART4501, 35
JRN1000, 35
CSC3310, 35
ENG2223, 35
FCS3310, 35
MUS4654, 35
HIS3720, 35
NUR4005, 35
NUR4015, 35
PHY4520, 35
THEO3715, 35
UFDN3100, 35
EGR4910, 35
BIO4410, 35
EGR4410, 35
NUR4007, 35
NUR4017, 35
PSY1200, 35
NUR4950, 35
POL2320, 35
CHM3229, 35
EDSP6651, 35
PSY3360, 35
PSY3460, 35
PSY3800, 35
MUS4217, 35
MUS2219, 35
EDAD6580, 35
EDU6085, 35
HHP1109, 35
HHP1110, 35
HHP1120, 35
HHP1145, 35
HHP1165, 35
HHP1301, 35
HHP3545, 35
HHP3560, 35
HHP3570, 35
HHP4585, 35
HHP4899, 35
HHP4930, 35
HHP4940, 35
WRI1000, 35
UCOL1000, 35
ART4969, 35
WRI1000, 35
WRI1000, 35
WRI1000, 35
WRI1000, 35
WRI1000, 35
UFDN1000, 35
UFDN1000, 35
UFDN1000, 35
UFDN1000, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
UFDN1000L, 35
COM2323, 35
COM3160, 35
CSC1130, 35
EDAD7584, 35
EE3410, 35
ENG3381, 35
HIS2870, 35
HIS3366, 35
LAT1101, 35
MAT3442, 35
MUS1250, 35
PHI3770, 35
PHI3999, 35
PSY4488, 35
RUS2100, 35
SOC3372, 35
SPN4401, 35
THEO3210, 35
THEO3732, 35
THEO6002, 35
THEO6710, 35
TRE1110, 35
CHM1110, 35
BUS4660, 35
ECN3321, 35
GDEV2000, 35
HHP3510, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
UCOL1000, 35
BIO3899, 35
BIO4420, 35
BUS4899, 35
BUS6320, 35
FRE3205, 35
UCOR3000, 35
WST2350, 35
URB3100, 35
WRI2930, 35
FCS3100, 35
HHP2618, 35
UCOL1000, 35
PSY4106, 35
EDRD6529, 35
EDSP6646, 35
BUS3614, 35
EDU6134, 35
EDCO6600, 35
URB4940, 35
BUS4650, 35
CPY7201, 35
CSC1230, 35
ECN2101, 35
EE1210, 35
ART3200, 35
EGR3300, 35
HHP1105, 35
MAT1521, 35
MUS3401, 35
NUR6211, 35
NUR7309, 35
PSY3438, 35
SOC4910, 35
BUS4631, 35
NUR7510, 35
THEO2735, 35
THEO3100, 35
WRI1100, 35
HHP4930, 35
UCOR2000, 35
PPHS3400, 35
MAT2720, 35
UCOL1000, 35
PSY3410, 35
SOC3862, 35
SOC1110, 35
HHP2128, 35
ISM6212, 35
ENG3180, 35
EDCO6677, 35
BIO1101, 35
UCOL1000, 35
NUR4017, 35
EDU6120, 35
MUS2217, 35
INF2000, 35
CRIM1110, 35
CHM1310, 35
CSC2330, 35
CSC2431, 35
EDTC4238, 35
EDU3255, 35
ENG3335, 35
ENG4824, 35
FCS1840, 35
FLM1001, 35
MUS3112, 35
MUS3203, 35
NUR7995, 35
POL3400, 35
POL3780, 35
THEO2710, 35
THEO3331, 35
THEO6403, 35
THEO6720, 35
THEO6742, 35
URB2320, 35
BUS3548, 35
EDU7101, 35
EE2728, 35
GS3001, 35
NUR7939, 35
HHP2195, 35
CRIM3111, 35
PSY2200, 35
PSY2210, 35
PSY2220, 35
PSY4110, 35
UCOL1000, 35
ART2422, 35
EDU6942, 35
THEO1201, 35
LIN4145, 35
ART2421, 35
EDTC6433, 35
COM4607, 35
BIO2101, 35
EDU6918, 35
CPY7031, 35
EDRD6530, 35
HIS3440, 35
CRIM2360, 35
BIO4899, 35
EDU6171, 35
NUR7101, 35
BIO2101, 35
BIO2129, 35
MUS2310, 35
EDAD6580, 35
EDU4030, 35
ANT3000, 35
MUS2930, 35
ECN3435, 35
EDU6528, 35
POL1110, 35
ASIA3765, 35
CPE4211, 35
CPE3550, 35
BUS4661, 35
GS2000, 35
EE3315, 35
BUS6170, 35
MUS2312, 35
ORG6003, 35
MUS2308, 35
EDU6600, 35
MUS2350, 35
MUS2351, 35
MUS2305, 35
BIO4361, 35
PSY2360, 35
NUR6940, 35
CLA3100, 35
MUS2402, 35
ORG6912, 35
EDU2100, 35
MUS2217, 35
BUS2000, 35
BUS2910, 35
CHM1211, 35
FRE1101, 35
MUS2115, 35
MUS2202, 35
MUS2217, 35
MUS2217, 35
MUS2224, 35
PHY2567, 35
SPN1101, 35
WRI1000, 35
WRI1000, 35
CHM3225L, 35
EDAD6588, 35
EDMA3000, 35
FCS2365L, 35
LAT4920, 35
MUS1050, 35
MUS1051, 35
MUS1270, 35
PHY1101, 35
WRI1000, 35
BIO3325L, 35
CHM3371L, 35
UFDN3100, 35
CHM1360L, 33
PHY3011, 33
LIB, 1
CPE, 1
CFG, 33
CFG, 33
CFG, 33
CFG, 33
CFG, 33
CFG, 33
CFG, 33
CFG, 33
CFG, 33
CFG, 33
CFG, 33
General, 33
CHM1212L, 33
MUS2930, 33
WRI1100, 33
CPE4899, 33
CFG, 33
HIS3670, 33
PHY1110, 33
BIO4899, 33
PHY1103, 33
EDU6120, 33
EDU6085, 33
NUR3958, 33
Professional, 33
EDAD6589, 33
HHP3510, 33
SOC4900, 33
BUS2910, 33
PPHS3400, 33
Dr, 1
MUS2219, 33
MUS2219, 33
MUS2219, 33
MUS2219, 33
MUS2219, 35
BUS4942, 33
ART3201, 35
EDU6160, 35
EDCO6680, 34
FCS4940, 33
TESL6250, 33
ART2102, 35
Resources, 1
EDU6524, 34
FLG, 33
Faculty, 1
TA, 1
BUS3828, 34
POL2330, 35
HSC4950, 35
BIO2103, 35
EDCN5730, 32
BUS6150, 34
CSC4430, 35
Study, 1
BUS5940, 32
BUS4942, 35
BUS5940, 32
THEO6952, 35
ENG4601, 35
BUS3548, 34
BUS4274, 34
THEO3780, 35
MUS3113, 35
MUS4231, 35
BUS6360, 34
MFT6340, 34
BUS2700, 35
EDCO6686, 35
Sandbox, 33
MFT6912, 34
BUS6280, 34
NUR4950, 35
EDCO6683, 35
EDCT5706, 32
CEU3961, 32
Practice, 1
BUS6390, 34
EDCO6901, 35
PPHS1800, 35
BUS6300, 34
Craft, 1
ELT5530, 32
BUS6170, 34
NUR6940, 34
BUS6220, 34
EE4900, 35
ART4900, 35
EDCT5702, 26
ELT5546, 32
EDSE5943, 32
CLA4899, 35
COM4899, 35
BUS6969, 34
BUS6110, 34
MUS2112, 34
MUS3112, 34
CPY7034, 34
CEU3968, 32
PES5075, 32
CHN1101, 35
SPN4401, 35
THEO6980, 34
BUS6323, 34
EDU6170, 34
LIN2100, 36
MUS2570, 36
MUS2000, 36
NUR4391, 36
NUR4971, 36
ISM6331, 36
BIO4413, 36
PSY3438, 36
BUS3542, 36
ART3610, 36
FCS1840, 36
PSY3588, 36
ECN2102, 36
FCS3340, 36
SPN1102, 36
MUS3713, 36
BIO2101L, 36
MUS4208, 36
GRK4920, 36
SPN2102, 36
ART1105, 36
ART1106, 36
ART1107, 36
ART4507, 36
CSC3430, 36
ECN3201, 36
EDU2100, 36
FCS3321, 36
HIS3501, 36
HIS3730, 36
MUS2260, 36
NUR4005, 36
PHY4520, 36
PSY2470, 36
PSY4103, 36
THEO3630, 36
EDU6600, 36
PSY3442, 36
NUR4007, 36
NUR4017, 36
PSY1200, 36
NUR4015, 36
HSC4700, 36
NUR4950, 36
EGR4610, 36
CHM3227, 36
BUS6140, 36
EDMA6432, 36
EDU6136, 36
MUS4213, 36
FCS3340, 36
BUS6201, 36
BIO2102, 36
CHM1330, 36
BUS4644, 36
BUS6132, 36
JRN3931, 36
MFT6303, 36
PSY4488, 36
CPY7210, 36
PSY4940, 36
FCS3870, 36
MFT6410, 36
BIO4330, 36
UCOR2000, 36
PHI2001, 36
BUS6250, 36
BUS3251, 36
JRN2802, 36
MFT6600, 36
UCOR3000, 36
USCH1111, 36
NUR3954, 36
NUR3955, 36
MFT6301, 36
MAT1521, 36
PHI3602, 36
USCH1113, 36
UCOR2000, 36
MUS1260, 36
EDU6085, 36
FCS3240, 36
MFT6700, 36
CPY7315, 36
FCS2204, 36
FCS4712, 36
COM3160, 36
PHI4652, 36
UFDN3100, 36
UFDN3100, 36
EDSP6644, 36
MUS1260, 36
GS3001, 36
BUS3828, 36
ART1205, 36
BUS3620, 36
BUS4899, 36
ECN2102, 36
PSY4899, 36
ENG3180, 36
ACCT2362, 36
EDRD2000, 36
EDU2300, 36
CHM1212, 36
ART3546, 36
EDSP4642, 36
BUS2414, 36
BUS3700, 36
ACCT3370, 36
UCOR2000, 36
ORG6300, 36
ORG6610, 36
ORG7300, 36
CHM3372, 36
NUR4000, 36
NUR4002, 36
NUR4010, 36
NUR4012, 36
EDU6120, 36
TRE1340, 36
FCS3712, 36
COM1321, 36
ORG6010, 36
FCS3410, 36
EDSP4648, 36
FCS4899, 36
BUS3250, 36
BUS3541, 36
BUS6202, 36
UFDN2000, 36
NUR6911, 36
ART2603, 36
ART3205, 36
CPY7147, 36
POL4643, 36
BUS3950, 36
CPY7929, 36
ART1102, 36
ORG7001, 36
COM4899, 36
MAT1234, 36
FCS3365, 36
BUS4942, 36
CHM3461, 36
GS1001, 36
EGR3612, 36
ENG3301, 36
MUS2561, 36
EDU6526, 36
UCOR2000, 36
BIO3325, 36
BUS3614, 36
BUS3682, 36
EGR3310, 36
MAT3360, 36
MAT1560, 36
MAT2561, 36
THEO6040, 36
THEO6050, 36
THEO6060, 36
EDMA6432, 36
PHI1002, 36
EDU4250, 36
EDU4200, 36
EDSP4657, 36
THEO6940, 36
ENG2215, 36
MAT1235, 36
EDRD6980, 36
USCH3910, 36
UFDN3100, 36
MFT6938, 36
FCS4743, 36
MAT0144, 36
